lon,lat,name,address,pname,cityname,adname,business_area,type,typecode,id,type1,type2,type3,type4
113.5479890281875,22.191032630321274,澳门帝濠酒店,澳门澳门半岛上海街51号,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;三星级宾馆,100104,B073D00BMI,住宿服务,宾馆酒店,三星级宾馆,
113.54891530884743,22.18991399781245,Dynasty Garden,"no.392-438 AvSir Anders Ljungstedt,Macao",澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;住宿服务相关;住宿服务相关,100000,B0KDY1T22Z,住宿服务,住宿服务相关,住宿服务相关,
113.55432712173165,22.196467025853565,Macau Homestay's Feeling,马六甲街与高美士街交叉口东北60米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;住宿服务相关;住宿服务相关,100000,B0KU77B5Q0,住宿服务,住宿服务相关,住宿服务相关,
113.54806730035827,22.189706303534788,星际酒店,友谊大马路星际娱乐场,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;五星级宾馆,100102,B073D00ARM,住宿服务,宾馆酒店,五星级宾馆,
113.5580001566685,22.18978854719848,澳门莱斯酒店大堂,冼星海大马路与马徳里街交叉口东400米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;三星级宾馆,100104,B0JRAUP5X5,住宿服务,宾馆酒店,三星级宾馆,
113.55061138493039,22.188066487557858,??驿,宋玉生广场与波尔图街交叉口西北20米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;住宿服务相关;住宿服务相关,100000,B0JK1CJZKW,住宿服务,住宿服务相关,住宿服务相关,
113.54742965912232,22.191325651105373,澳门假日酒店,澳门半岛新口岸北京街82-86号,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;四星级宾馆,100103,B073D00BMP,住宿服务,宾馆酒店,四星级宾馆,
113.5480330596378,22.192204135787787,Edificio Marina Plaza,"北京街183号,Edificio Marina Plaza",澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;住宿服务相关;住宿服务相关,100000,B0K279UE9R,住宿服务,住宿服务相关,住宿服务相关,
113.54774435118168,22.192415653764975,澳门新口岸智选假日酒店大堂,上海街与罗理基博士大马路辅路交叉口东南20米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;宾馆酒店,100100,B0JRPHJXBJ,住宿服务,宾馆酒店,宾馆酒店,
113.54857759120718,22.188587877305647,澳门凯旋门酒店,城市日大马路278号,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;五星级宾馆,100102,B073D0M35M,住宿服务,宾馆酒店,五星级宾馆,
113.54875094071105,22.189574563625,마카오에어비앤비住宿,宋玉生广场431号,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;住宿服务相关;住宿服务相关,100000,B0KKDPUQ4R,住宿服务,住宿服务相关,住宿服务相关,
113.54858715052883,22.195891513647492,东望洋酒店,澳门澳门半岛松山马路1-5号,澳门特别行政区,澳门特别行政区,望德堂区,,住宿服务;宾馆酒店;三星级宾馆,100104,B073D00DFN,住宿服务,宾馆酒店,三星级宾馆,
113.54800414067859,22.189832227256456,星际酒店大堂,仙德丽街与伦斯泰特大马路交叉口西南40米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;五星级宾馆,100102,B0JRPCVQTX,住宿服务,宾馆酒店,五星级宾馆,
113.54747175742654,22.19138475436425,澳门假日酒店大堂,北京街与上海街交叉口西南60米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;四星级宾馆,100103,B0JRYH36JT,住宿服务,宾馆酒店,四星级宾馆,
113.54765413506348,22.192388469074846,Holiday Inn Express Macau City Centre,"Avenida Do DrRodrigo Rodrigues NoS 338-362-B,Macao",澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;宾馆酒店,100100,B0IRHRW6IV,住宿服务,宾馆酒店,宾馆酒店,
113.55477200700183,22.19752214456189,澳门回力酒店,友谊大马路回力球综合大楼,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;宾馆酒店,100100,B073D0M2Y3,住宿服务,宾馆酒店,宾馆酒店,
113.54694354140915,22.190291327115478,澳门总统酒店,"友谊大马路355号,近广州街",澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;四星级宾馆,100103,B073D00BGB,住宿服务,宾馆酒店,四星级宾馆,
113.54839717460449,22.188374455544178,澳门凯旋门酒店大堂,城市日大马路与科英布拉街交叉口北60米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;五星级宾馆,100102,B0JRGC0K1U,住宿服务,宾馆酒店,五星级宾馆,
113.55141531057227,22.186661435939314,The Carat双钻,孙逸仙大马路1561号,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;住宿服务相关;住宿服务相关,100000,B0K279XE4K,住宿服务,住宿服务相关,住宿服务相关,
113.54927735191353,22.186942605947138,澳门雅诗阁,新口岸皇朝区柏嘉街,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;住宿服务相关;住宿服务相关,100000,B0FFKC8O82,住宿服务,住宿服务相关,住宿服务相关,
113.54794010181007,22.18801844830492,万利酒店大堂,城市日大马路与科英布拉街交叉口西北60米,澳门特别行政区,澳门特别行政区,大堂区,,住宿服务;宾馆酒店;宾馆酒店,100100,B0JRGAUT69,住宿服务,宾馆酒店,宾馆酒店,
